ID_Cliente,Evento,Tiempo,Tiempo_Desde_Ultima_Llegada,Tamaño_Cola,Cajeros_Ocupados,Tiempo_Inicio_Servicio,Tiempo_Fin_Servicio,Tiempo_En_Cola,Tiempo_En_Servicio,Tiempo_Total
462,InicioServicio,480.22,0.00,2,1,480.22106534902326,,16.854908300955856,,
468,FinServicio,480.87,0.65,2,1,471.81665540261423,480.86926300905225,,9.052607606438013,13.423106548702151
470,InicioServicio,480.87,0.00,1,1,480.86926300905225,,8.7449793057134,,
482,Llegada,481.06,0.19,2,1,,,,,
473,FinServicio,482.81,1.75,2,1,475.23494890046635,482.81003892495335,,7.575090024486973,7.575090024486997
474,InicioServicio,482.81,0.00,1,1,482.81003892495335,,7.4793229248704165,,
474,FinServicio,483.09,0.28,1,1,482.81003892495335,483.08877200604303,,0.27873308108968753,7.7580560059601
480,InicioServicio,483.09,0.00,0,1,483.08877200604303,,3.6452959380276866,,
470,FinServicio,483.14,0.05,2,1,480.86926300905225,483.1357144078118,,2.266451398759554,11.011430704472957
477,InicioServicio,483.14,0.00,1,1,483.1357144078118,,4.049494815957075,,
480,FinServicio,483.25,0.12,0,1,483.08877200604303,483.2521978943273,,0.16342588828427848,3.8087218263119667
462,FinServicio,483.31,0.06,2,1,480.22106534902326,483.3148291545393,,3.0937638055160446,19.948672106471918
463,InicioServicio,483.31,0.00,1,1,483.3148291545393,,19.256584082853465,,
477,FinServicio,483.46,0.15,1,1,483.1357144078118,483.463041219404,,0.327326811592157,4.376821627549248
482,InicioServicio,483.46,0.00,0,1,483.463041219404,,2.402662537330059,,
463,FinServicio,483.80,0.34,1,1,483.3148291545393,483.8049895291121,,0.49016037457280637,19.746744457426246
466,InicioServicio,483.80,0.00,0,1,483.8049895291121,,19.09273353545683,,
469,FinServicio,484.12,0.32,2,1,471.76366919522786,484.1224325099261,,12.358763314698232,14.676272608066938
471,InicioServicio,484.12,0.00,1,1,484.1224325099261,,11.502656844153421,,
476,FinServicio,484.36,0.24,2,1,479.3192871470581,484.3575365701478,,5.038249423089652,5.922939958440736
479,InicioServicio,484.36,0.00,1,1,484.3575365701478,,5.008779910803526,,
471,FinServicio,484.70,0.34,1,1,484.1224325099261,484.69806520638167,,0.5756326964555317,12.078289540608978
478,InicioServicio,484.70,0.00,0,1,484.69806520638167,,5.421527317609673,,
482,FinServicio,488.71,4.02,0,1,483.463041219404,488.7147294385284,,5.25168821912442,7.654350756454505
479,FinServicio,490.31,1.59,1,1,484.3575365701478,490.307015080748,,5.949478510600212,10.958258421403741
481,InicioServicio,490.31,0.00,0,1,490.307015080748,,10.732203633854112,,
481,FinServicio,490.79,0.49,0,1,490.307015080748,490.79405121317336,,0.4870361324253475,11.219239766279486
466,FinServicio,491.85,1.06,0,1,483.8049895291121,491.85489226272256,,8.049902733610425,27.14263626906728
478,FinServicio,491.88,0.03,0,1,484.69806520638167,491.88290500581087,,7.184839799429219,12.606367117038872
